fname,label,language,gender,age
Batch2/Louis_CK/40/40_000065_000364_000.wav,Louis_CK,english,Male,40
Batch2/Louis_CK/40/40_000456_000754_000.wav,Louis_CK,english,Male,40
Batch2/Louis_CK/40/40_000916_001024_000.wav,Louis_CK,english,Male,40
Batch2/Louis_CK/40/40_001079_001204_000.wav,Louis_CK,english,Male,40
Batch2/Louis_CK/40/40_006199_006308_000.wav,Louis_CK,english,Male,40
Batch2/Louis_CK/40/40_008167_008382_000.wav,Louis_CK,english,Male,40
Batch2/Louis_CK/40/40_008601_008710_000.wav,Louis_CK,english,Male,40
Batch2/Louis_CK/43/43_001035_002362_000.wav,Louis_CK,english,Male,43
Batch2/Louis_CK/43/43_002404_002674_000.wav,Louis_CK,english,Male,43
Batch2/Louis_CK/43/43_004508_004646_000.wav,Louis_CK,english,Male,43
Batch2/Louis_CK/43/43_004712_004914_000.wav,Louis_CK,english,Male,43
Batch2/Louis_CK/43/43_004951_005114_000.wav,Louis_CK,english,Male,43
Batch2/Louis_CK/43/43_005141_005300_000.wav,Louis_CK,english,Male,43
Batch2/Louis_CK/43/43_006286_006683_000.wav,Louis_CK,english,Male,43
Batch2/Louis_CK/43/43_006789_006976_000.wav,Louis_CK,english,Male,43
Batch2/Louis_CK/43/43_007014_007221_000.wav,Louis_CK,english,Male,43
Batch2/Louis_CK/43/43_010996_011643_000.wav,Louis_CK,english,Male,43
Batch2/Louis_CK/45/45_001793_001881_000.wav,Louis_CK,english,Male,45
Batch2/Louis_CK/45/45_001930_002617_000.wav,Louis_CK,english,Male,45
Batch2/Louis_CK/45/45_002783_003124_000.wav,Louis_CK,english,Male,45
Batch2/Louis_CK/45/45_003164_003401_000.wav,Louis_CK,english,Male,45
Batch2/Louis_CK/45/45_003443_003682_000.wav,Louis_CK,english,Male,45
Batch2/Louis_CK/45/45_003726_003879_000.wav,Louis_CK,english,Male,45
Batch2/Louis_CK/45/45_003932_004121_000.wav,Louis_CK,english,Male,45
Batch2/Louis_CK/45/45_004165_004296_000.wav,Louis_CK,english,Male,45
Batch2/Louis_CK/45/45_004345_004949_000.wav,Louis_CK,english,Male,45
Batch2/Louis_CK/45/45_010846_012021_000.wav,Louis_CK,english,Male,45
Batch2/Louis_CK/46/46(2)_001224_001451_000.wav,Louis_CK,english,Male,46
Batch2/Louis_CK/46/46(2)_005655_005808_000.wav,Louis_CK,english,Male,46
Batch2/Louis_CK/46/46_000281_000481_000.wav,Louis_CK,english,Male,46
Batch2/Louis_CK/46/46_001065_001323_000.wav,Louis_CK,english,Male,46
Batch2/Louis_CK/48/48_010205_010523_000.wav,Louis_CK,english,Male,48
Batch2/Louis_CK/48/48_010559_010720_000.wav,Louis_CK,english,Male,48
Batch2/Louis_CK/49/49_004050_004364_000.wav,Louis_CK,english,Male,49
Batch2/Louis_CK/49/49_004458_004708_000.wav,Louis_CK,english,Male,49
Batch2/Louis_CK/49/49_005603_006271_000.wav,Louis_CK,english,Male,49
Batch2/Louis_CK/49/49_006744_007128_000.wav,Louis_CK,english,Male,49
Batch2/Marc_Anthony/23/23_017426_017717_000.wav,Marc_Anthony,english,Male,23
Batch2/Marc_Anthony/23/23_103648_103908_000.wav,Marc_Anthony,english,Male,23
Batch2/Marc_Anthony/25/25_000667_000838_000.wav,Marc_Anthony,english,Male,25
Batch2/Marc_Anthony/25/25_004061_004265_000.wav,Marc_Anthony,english,Male,25
Batch2/Marc_Anthony/25/25_004061_004265_001.wav,Marc_Anthony,english,Male,25
Batch2/Marc_Anthony/27/27_000364_000571_000.wav,Marc_Anthony,english,Male,27
Batch2/Marc_Anthony/27/27_000630_000734_000.wav,Marc_Anthony,english,Male,27
Batch2/Marc_Anthony/27/27_000782_001015_000.wav,Marc_Anthony,english,Male,27
Batch2/Marc_Anthony/27/27_001061_001364_000.wav,Marc_Anthony,english,Male,27
Batch2/Marc_Anthony/27/27_001692_001835_000.wav,Marc_Anthony,english,Male,27
Batch2/Marc_Anthony/27/27_001871_002001_000.wav,Marc_Anthony,english,Male,27
Batch2/Marc_Anthony/27/27_002670_003017_000.wav,Marc_Anthony,english,Male,27
Batch2/Marc_Anthony/27/27_004453_004661_000.wav,Marc_Anthony,english,Male,27
Batch2/Marc_Anthony/31/31_001122_001218_000.wav,Marc_Anthony,english,Male,31
Batch2/Marc_Anthony/31/31_002028_002931_000.wav,Marc_Anthony,english,Male,31
Batch2/Marc_Anthony/31/31_003108_003341_000.wav,Marc_Anthony,english,Male,31
Batch2/Marc_Anthony/33/33_024107_024204_000.wav,Marc_Anthony,english,Male,33
Batch2/Marc_Anthony/39/39_002491_002749_000.wav,Marc_Anthony,english,Male,39
Batch2/Marc_Anthony/41/41_000736_000955_000.wav,Marc_Anthony,english,Male,41
Batch2/Marc_Anthony/41/41_000998_001229_000.wav,Marc_Anthony,english,Male,41
Batch2/Marc_Anthony/41/41_001872_002165_000.wav,Marc_Anthony,english,Male,41
Batch2/Marc_Anthony/43/43(2)_005139_005240_000.wav,Marc_Anthony,english,Male,43
Batch2/Marc_Anthony/43/43(2)_007874_008098_000.wav,Marc_Anthony,english,Male,43
Batch2/Marc_Anthony/43/43(2)_014049_014282_000.wav,Marc_Anthony,english,Male,43
Batch2/Marc_Anthony/43/43_001483_001700_000.wav,Marc_Anthony,english,Male,43
Batch2/Marc_Anthony/43/43_002489_002858_000.wav,Marc_Anthony,english,Male,43
Batch2/Marc_Anthony/43/43_005895_006795_000.wav,Marc_Anthony,english,Male,43
Batch2/Marc_Anthony/43/43_010140_010869_000.wav,Marc_Anthony,english,Male,43
Batch2/Marc_Anthony/46/46_003063_003561_000.wav,Marc_Anthony,english,Male,46
Batch2/Marc_Anthony/46/46_004246_005084_000.wav,Marc_Anthony,english,Male,46
Batch2/Marc_Anthony/46/46_011717_012246_000.wav,Marc_Anthony,english,Male,46
Batch2/Marc_Anthony/47/47_000535_000659_000.wav,Marc_Anthony,english,Male,47
Batch2/Marc_Anthony/47/47_000745_000993_000.wav,Marc_Anthony,english,Male,47
Batch2/Marc_Anthony/47/47_001922_002048_000.wav,Marc_Anthony,english,Male,47
Batch2/Marc_Anthony/45/45_012132_013006_000.wav,Marc_Anthony,nonenglish,Male,45
Batch2/Marc_Anthony/45/45_041686_041806_000.wav,Marc_Anthony,nonenglish,Male,45
Batch2/Marc_Anthony/45/45_041892_042109_000.wav,Marc_Anthony,nonenglish,Male,45
Batch2/Marc_Anthony/45/45_064108_064847_000.wav,Marc_Anthony,nonenglish,Male,45
Batch2/Marc_Anthony/45/45_064884_065171_000.wav,Marc_Anthony,nonenglish,Male,45
Batch2/Marc_Anthony/48/48_001251_001338_000.wav,Marc_Anthony,nonenglish,Male,48
Batch2/Marc_Anthony/48/48_008887_009009_000.wav,Marc_Anthony,nonenglish,Male,48
Batch2/Marc_Anthony/48/48_009045_009990_000.wav,Marc_Anthony,nonenglish,Male,48
Batch2/Marc_Anthony/48/48_011076_012971_000.wav,Marc_Anthony,nonenglish,Male,48
Batch2/Marlon_Brando/23/23_004666_004793_000.wav,Marlon_Brando,english,Male,23
Batch2/Marlon_Brando/23/23_005059_005319_000.wav,Marlon_Brando,english,Male,23
Batch2/Marlon_Brando/31/31_006261_007205_000.wav,Marlon_Brando,english,Male,31
Batch2/Marlon_Brando/31/31_007426_007601_000.wav,Marlon_Brando,english,Male,31
Batch2/Marlon_Brando/31/31_007853_008435_000.wav,Marlon_Brando,english,Male,31
Batch2/Marlon_Brando/31/31_019742_020684_000.wav,Marlon_Brando,english,Male,31
Batch2/Marlon_Brando/31/31_020688_021660_000.wav,Marlon_Brando,english,Male,31
Batch2/Marlon_Brando/31/31_020688_021660_001.wav,Marlon_Brando,english,Male,31
Batch2/Marlon_Brando/31/31_020688_021660_002.wav,Marlon_Brando,english,Male,31
Batch2/Marlon_Brando/31/31_020688_021660_003.wav,Marlon_Brando,english,Male,31
Batch2/Marlon_Brando/31/31_020688_021660_004.wav,Marlon_Brando,english,Male,31
Batch2/Marlon_Brando/31/31_020688_021660_005.wav,Marlon_Brando,english,Male,31
Batch2/Marlon_Brando/31/31_020688_021660_006.wav,Marlon_Brando,english,Male,31
Batch2/Marlon_Brando/31/31_020688_021660_007.wav,Marlon_Brando,english,Male,31
Batch2/Marlon_Brando/31/31_020688_021660_008.wav,Marlon_Brando,english,Male,31
Batch2/Marlon_Brando/31/31_020688_021660_009.wav,Marlon_Brando,english,Male,31
Batch2/Marlon_Brando/34/34_007014_007163_000.wav,Marlon_Brando,english,Male,34
Batch2/Marlon_Brando/38/38_000471_000964_000.wav,Marlon_Brando,english,Male,38
Batch2/Marlon_Brando/38/38_001141_001225_000.wav,Marlon_Brando,english,Male,38
Batch2/Marlon_Brando/38/38_001309_001428_000.wav,Marlon_Brando,english,Male,38
Batch2/Marlon_Brando/38/38_001509_001788_000.wav,Marlon_Brando,english,Male,38
Batch2/Marlon_Brando/38/38_001848_002009_000.wav,Marlon_Brando,english,Male,38
Batch2/Marlon_Brando/41/41_002171_002576_000.wav,Marlon_Brando,english,Male,41
Batch2/Marlon_Brando/41/41_005149_005231_000.wav,Marlon_Brando,english,Male,41
Batch2/Marlon_Brando/41/41_005149_005231_001.wav,Marlon_Brando,english,Male,41
Batch2/Marlon_Brando/41/41_005925_006469_000.wav,Marlon_Brando,english,Male,41
Batch2/Marlon_Brando/41/41_006625_007906_000.wav,Marlon_Brando,english,Male,41
Batch2/Marlon_Brando/43/43_000491_000888_000.wav,Marlon_Brando,english,Male,43
Batch2/Marlon_Brando/43/43_001008_001103_000.wav,Marlon_Brando,english,Male,43
Batch2/Marlon_Brando/43/43_001571_002001_000.wav,Marlon_Brando,english,Male,43
Batch2/Marlon_Brando/45/45_042702_042821_000.wav,Marlon_Brando,english,Male,45
Batch2/Marlon_Brando/48/48(2)_003299_003410_000.wav,Marlon_Brando,english,Male,48
Batch2/Marlon_Brando/48/48_002216_002411_000.wav,Marlon_Brando,english,Male,48
Batch2/Marlon_Brando/48/48_003636_003814_000.wav,Marlon_Brando,english,Male,48
Batch2/Marlon_Brando/48/48_004291_004412_000.wav,Marlon_Brando,english,Male,48
Batch2/Marlon_Brando/48/48_004916_005085_000.wav,Marlon_Brando,english,Male,48
Batch2/Marlon_Brando/49/49_007710_007815_000.wav,Marlon_Brando,english,Male,49
Batch2/Marlon_Brando/49/49_007936_008455_000.wav,Marlon_Brando,english,Male,49
Batch2/Marlon_Brando/49/49_008499_009221_000.wav,Marlon_Brando,english,Male,49
Batch2/Marlon_Brando/49/49_009471_011169_000.wav,Marlon_Brando,english,Male,49
Batch2/Marlon_Brando/49/49_011225_011611_000.wav,Marlon_Brando,english,Male,49
Batch2/Marlon_Brando/53/53_000238_000913_000.wav,Marlon_Brando,english,Male,53
Batch2/Marlon_Brando/53/53_001516_001596_000.wav,Marlon_Brando,english,Male,53
Batch2/Marlon_Brando/53/53_001692_002803_000.wav,Marlon_Brando,english,Male,53
Batch2/Marlon_Brando/53/53_003100_003382_000.wav,Marlon_Brando,english,Male,53
Batch2/Marlon_Brando/53/53_003474_003783_000.wav,Marlon_Brando,english,Male,53
Batch2/Marlon_Brando/55/55_003330_003739_000.wav,Marlon_Brando,english,Male,55
Batch2/Marlon_Brando/55/55_003818_004024_000.wav,Marlon_Brando,english,Male,55
Batch2/Marlon_Brando/55/55_004583_004850_000.wav,Marlon_Brando,english,Male,55
Batch2/Marlon_Brando/55/55_004933_005165_000.wav,Marlon_Brando,english,Male,55
Batch2/Marlon_Brando/55/55_008085_008912_000.wav,Marlon_Brando,english,Male,55
Batch2/Marlon_Brando/55/55_009114_009751_000.wav,Marlon_Brando,english,Male,55
Batch2/Marlon_Brando/55/55_010296_010429_000.wav,Marlon_Brando,english,Male,55
Batch2/Marlon_Brando/55/55_010482_010604_000.wav,Marlon_Brando,english,Male,55
Batch2/Marlon_Brando/56/56_001909_002093_000.wav,Marlon_Brando,english,Male,56
Batch2/Marlon_Brando/56/56_002155_002253_000.wav,Marlon_Brando,english,Male,56
Batch2/Marlon_Brando/56/56_002704_003033_000.wav,Marlon_Brando,english,Male,56
Batch2/Marlon_Brando/56/56_003120_003286_000.wav,Marlon_Brando,english,Male,56
Batch2/Marlon_Brando/70/70_003614_003791_000.wav,Marlon_Brando,english,Male,70
Batch2/Marlon_Brando/70/70_003835_004434_000.wav,Marlon_Brando,english,Male,70
Batch2/Marlon_Brando/70/70_008021_009269_000.wav,Marlon_Brando,english,Male,70
Batch2/Marlon_Brando/70/70_030323_031172_000.wav,Marlon_Brando,english,Male,70
Batch2/Marlon_Brando/70/70_031270_031336_000.wav,Marlon_Brando,english,Male,70
Batch2/Marlon_Brando/70/70_044732_045063_000.wav,Marlon_Brando,english,Male,70
Batch2/Marlon_Brando/70/70_045142_045439_000.wav,Marlon_Brando,english,Male,70
Batch2/Marlon_Brando/70/70_047791_048416_000.wav,Marlon_Brando,english,Male,70
Batch2/Marlon_Brando/77/77_000914_001001_000.wav,Marlon_Brando,english,Male,77
Batch2/Marlon_Brando/77/77_001089_001177_000.wav,Marlon_Brando,english,Male,77
Batch2/Marlon_Brando/77/77_002534_002650_000.wav,Marlon_Brando,english,Male,77
Batch2/Matt_Adler/24/24_081866_082043_000.wav,Matt_Adler,english,Male,24
Batch2/Matt_Adler/35/35_024217_024301_000.wav,Matt_Adler,english,Male,35
Batch2/Matt_Adler/35/35_061887_062184_000.wav,Matt_Adler,english,Male,35
Batch2/Matt_Adler/35/35_062400_062685_000.wav,Matt_Adler,english,Male,35
Batch2/Matt_Adler/35/35_062915_063187_000.wav,Matt_Adler,english,Male,35
Batch2/Matt_Adler/35/35_063237_063311_000.wav,Matt_Adler,english,Male,35
Batch2/Matt_Adler/35/35_063848_064159_000.wav,Matt_Adler,english,Male,35
Batch2/Michael_Angarano/14/14_004020_004152_000.wav,Michael_Angarano,english,Male,14
Batch2/Michael_Angarano/16/16_002277_002398_000.wav,Michael_Angarano,english,Male,16
Batch2/Michael_Angarano/20/20_003150_003232_000.wav,Michael_Angarano,english,Male,20
Batch2/Michael_Angarano/21/21_001669_001804_000.wav,Michael_Angarano,english,Male,21
Batch2/Michael_Angarano/23/23_004226_004814_000.wav,Michael_Angarano,english,Male,23
Batch2/Michael_Angarano/23/23_004961_005115_000.wav,Michael_Angarano,english,Male,23
Batch2/Michael_Angarano/23/23_005660_006919_000.wav,Michael_Angarano,english,Male,23
Batch2/Michael_Angarano/23/23_007067_007262_000.wav,Michael_Angarano,english,Male,23
Batch2/Michael_Angarano/23/23_007370_007647_000.wav,Michael_Angarano,english,Male,23
Batch2/Michael_Angarano/24/24_000536_001398_000.wav,Michael_Angarano,english,Male,24
Batch2/Michael_Angarano/24/24_001597_002701_000.wav,Michael_Angarano,english,Male,24
Batch2/Michael_Angarano/24/24_002923_003694_000.wav,Michael_Angarano,english,Male,24
Batch2/Michael_Angarano/24/24_003740_004498_000.wav,Michael_Angarano,english,Male,24
Batch2/Michael_Angarano/25/25_002964_003050_000.wav,Michael_Angarano,english,Male,25
Batch2/Michael_Angarano/26/26_011181_011285_000.wav,Michael_Angarano,english,Male,26
Batch2/Michael_Angarano/26/26_012117_012203_000.wav,Michael_Angarano,english,Male,26
Batch2/Michael_Angarano/28/28_000979_001340_000.wav,Michael_Angarano,english,Male,28
Batch2/Michael_Angarano/28/28_001602_001714_000.wav,Michael_Angarano,english,Male,28
Batch2/Michael_Badalucco/37/37_137161_137243_000.wav,Michael_Badalucco,english,Male,37
Batch2/Michael_Badalucco/37/37_139591_139831_000.wav,Michael_Badalucco,english,Male,37
Batch2/Michael_Badalucco/40/40(2)_002309_002427_000.wav,Michael_Badalucco,english,Male,40
Batch2/Michael_Badalucco/45/45_001934_002174_000.wav,Michael_Badalucco,english,Male,45
Batch2/Michael_Badalucco/45/45_002372_002643_000.wav,Michael_Badalucco,english,Male,45
Batch2/Michael_Badalucco/45/45_002920_003202_000.wav,Michael_Badalucco,english,Male,45
Batch2/Michael_Badalucco/46/46_077773_078032_000.wav,Michael_Badalucco,english,Male,46
Batch2/Michael_Badalucco/46/46_079610_079704_000.wav,Michael_Badalucco,english,Male,46
Batch2/Michael_Badalucco/51/51_001622_001750_000.wav,Michael_Badalucco,english,Male,51
Batch2/Michael_Badalucco/55/55_000045_000170_000.wav,Michael_Badalucco,english,Male,55
Batch2/Michael_Badalucco/55/55_000687_001254_000.wav,Michael_Badalucco,english,Male,55
Batch2/Michael_Badalucco/55/55_001405_001770_000.wav,Michael_Badalucco,english,Male,55
Batch2/Michael_Badalucco/55/55_002078_002828_000.wav,Michael_Badalucco,english,Male,55
Batch2/Michael_Badalucco/56/56_019194_019289_000.wav,Michael_Badalucco,english,Male,56
Batch2/Michael_Badalucco/56/56_019428_019650_000.wav,Michael_Badalucco,english,Male,56
Batch2/Michael_Badalucco/56/56_019766_020035_000.wav,Michael_Badalucco,english,Male,56
Batch2/Michael_Biehn/22/22_001523_001603_000.wav,Michael_Biehn,english,Male,22
Batch2/Michael_Biehn/30/30_000629_001336_000.wav,Michael_Biehn,english,Male,30
Batch2/Michael_Biehn/30/30_001393_001795_000.wav,Michael_Biehn,english,Male,30
Batch2/Michael_Biehn/30/30_002171_002829_000.wav,Michael_Biehn,english,Male,30
Batch2/Michael_Biehn/30/30_003041_003795_000.wav,Michael_Biehn,english,Male,30
Batch2/Michael_Biehn/30/30_004294_004606_000.wav,Michael_Biehn,english,Male,30
Batch2/Michael_Biehn/31/31_110851_111009_000.wav,Michael_Biehn,english,Male,31
Batch2/Michael_Biehn/35/35_000066_000424_000.wav,Michael_Biehn,english,Male,35
Batch2/Michael_Biehn/35/35_000581_000725_000.wav,Michael_Biehn,english,Male,35
Batch2/Michael_Biehn/35/35_002391_002925_000.wav,Michael_Biehn,english,Male,35
Batch2/Michael_Biehn/41/41_004876_005148_000.wav,Michael_Biehn,english,Male,41
Batch2/Michael_Biehn/41/41_005177_005343_000.wav,Michael_Biehn,english,Male,41
Batch2/Michael_Biehn/41/41_007892_008202_000.wav,Michael_Biehn,english,Male,41
Batch2/Michael_Biehn/54/54_001890_002546_000.wav,Michael_Biehn,english,Male,54
Batch2/Michael_Biehn/58/58_000700_001670_000.wav,Michael_Biehn,english,Male,58
Batch2/Michael_Biehn/58/58_002646_004703_000.wav,Michael_Biehn,english,Male,58
Batch2/Michael_Biehn/60/60_000930_001972_000.wav,Michael_Biehn,english,Male,60
Batch2/Michael_Biehn/60/60_002072_003367_000.wav,Michael_Biehn,english,Male,60
Batch2/Michael_Biehn/60/60_003735_004796_000.wav,Michael_Biehn,english,Male,60
Batch2/Mike_Binder/25/25_000238_000680_000.wav,Mike_Binder,english,Male,25
Batch2/Mike_Binder/25/25_001723_001959_000.wav,Mike_Binder,english,Male,25
Batch2/Mike_Binder/25/25_002003_002231_000.wav,Mike_Binder,english,Male,25
Batch2/Mike_Binder/25/25_004757_004855_000.wav,Mike_Binder,english,Male,25
Batch2/Mike_Binder/25/25_004974_005555_000.wav,Mike_Binder,english,Male,25
Batch2/Mike_Binder/25/25_005735_005905_000.wav,Mike_Binder,english,Male,25
Batch2/Mike_Binder/25/25_006222_006366_000.wav,Mike_Binder,english,Male,25
Batch2/Mike_Binder/25/25_006505_006941_000.wav,Mike_Binder,english,Male,25
Batch2/Mike_Binder/25/25_007125_007320_000.wav,Mike_Binder,english,Male,25
Batch2/Mike_Binder/31/31_000731_001335_000.wav,Mike_Binder,english,Male,31
Batch2/Mike_Binder/31/31_001568_001703_000.wav,Mike_Binder,english,Male,31
Batch2/Mike_Binder/31/31_002670_002989_000.wav,Mike_Binder,english,Male,31
Batch2/Mike_Binder/31/31_003594_003963_000.wav,Mike_Binder,english,Male,31
Batch2/Mike_Binder/31/31_004026_004549_000.wav,Mike_Binder,english,Male,31
Batch2/Mike_Binder/31/31_007090_007185_000.wav,Mike_Binder,english,Male,31
Batch2/Mike_Binder/31/31_007263_007530_000.wav,Mike_Binder,english,Male,31
Batch2/Mike_Binder/31/31_007595_007684_000.wav,Mike_Binder,english,Male,31
Batch2/Mike_Binder/31/31_007783_007882_000.wav,Mike_Binder,english,Male,31
Batch2/Mike_Binder/31/31_007937_008036_000.wav,Mike_Binder,english,Male,31
Batch2/Mike_Binder/31/31_008228_008426_000.wav,Mike_Binder,english,Male,31
Batch2/Mike_Binder/44/44_000218_000336_000.wav,Mike_Binder,english,Male,44
Batch2/Mike_Binder/44/44_001161_001250_000.wav,Mike_Binder,english,Male,44
Batch2/Mike_Binder/47/47(3)_000753_001009_000.wav,Mike_Binder,english,Male,47
Batch2/Mike_Binder/47/47_004662_004838_000.wav,Mike_Binder,english,Male,47
Batch2/Mike_Binder/47/47_004980_005165_000.wav,Mike_Binder,english,Male,47
Batch2/Mike_Binder/47/47_005435_005680_000.wav,Mike_Binder,english,Male,47
Batch2/Mike_Binder/53/53_001125_002491_000.wav,Mike_Binder,english,Male,53
Batch2/Mike_Binder/53/53_002566_002790_000.wav,Mike_Binder,english,Male,53
Batch2/Mike_Binder/53/53_002830_003158_000.wav,Mike_Binder,english,Male,53
Batch2/Mike_Binder/53/53_003383_004393_000.wav,Mike_Binder,english,Male,53
Batch2/Mike_Binder/53/53_004463_005000_000.wav,Mike_Binder,english,Male,53
Batch2/Mike_Binder/56/56_001048_002063_000.wav,Mike_Binder,english,Male,56
Batch2/Mike_Binder/56/56_001048_002063_001.wav,Mike_Binder,english,Male,56
Batch2/Mike_Binder/56/56_001048_002063_002.wav,Mike_Binder,english,Male,56
Batch2/Mike_Binder/56/56_002263_004050_000.wav,Mike_Binder,english,Male,56
Batch2/Mike_Binder/56/56_002263_004050_001.wav,Mike_Binder,english,Male,56
Batch2/Mike_Binder/56/56_002263_004050_002.wav,Mike_Binder,english,Male,56
Batch2/Mike_Binder/56/56_002263_004050_003.wav,Mike_Binder,english,Male,56
Batch2/Mike_Binder/56/56_002263_004050_004.wav,Mike_Binder,english,Male,56
Batch2/Mike_Binder/56/56_002263_004050_005.wav,Mike_Binder,english,Male,56
Batch2/Mike_Binder/56/56_002263_004050_006.wav,Mike_Binder,english,Male,56
Batch2/Mike_Binder/56/56_002263_004050_007.wav,Mike_Binder,english,Male,56
Batch2/Mike_Binder/56/56_002263_004050_008.wav,Mike_Binder,english,Male,56
Batch2/Mike_Binder/56/56_002263_004050_009.wav,Mike_Binder,english,Male,56
Batch2/Mike_Binder/56/56_002263_004050_010.wav,Mike_Binder,english,Male,56
Batch2/Mike_Binder/56/56_002263_004050_011.wav,Mike_Binder,english,Male,56
Batch2/Mike_Binder/56/56_002263_004050_012.wav,Mike_Binder,english,Male,56
Batch2/Mike_Binder/56/56_002263_004050_013.wav,Mike_Binder,english,Male,56
Batch2/Mike_Binder/56/56_002263_004050_014.wav,Mike_Binder,english,Male,56
Batch2/Mike_Binder/56/56_002263_004050_015.wav,Mike_Binder,english,Male,56
Batch2/Mike_Binder/56/56_002263_004050_016.wav,Mike_Binder,english,Male,56
Batch2/Mike_Binder/56/56_004431_005000_000.wav,Mike_Binder,english,Male,56
Batch2/Mike_Binder/56/56_004431_005000_001.wav,Mike_Binder,english,Male,56
Batch2/Mike_Binder/56/56_004431_005000_002.wav,Mike_Binder,english,Male,56
Batch2/Mike_Binder/56/56_004431_005000_003.wav,Mike_Binder,english,Male,56
Batch2/Mike_Binder/56/56_004431_005000_004.wav,Mike_Binder,english,Male,56
Batch2/Mike_Binder/57/57_000330_000745_000.wav,Mike_Binder,english,Male,57
Batch2/Mike_Binder/57/57_001627_001839_000.wav,Mike_Binder,english,Male,57
Batch2/Mike_Binder/57/57_002620_002815_000.wav,Mike_Binder,english,Male,57
Batch2/Mike_Binder/57/57_003230_003335_000.wav,Mike_Binder,english,Male,57
Batch2/Mikhail_Baryshnikov/30/30_000055_000628_000.wav,Mikhail_Baryshnikov,english,Male,30
Batch2/Mikhail_Baryshnikov/32/32_004072_004224_000.wav,Mikhail_Baryshnikov,english,Male,32
Batch2/Mikhail_Baryshnikov/35/35_006764_006934_000.wav,Mikhail_Baryshnikov,english,Male,35
Batch2/Mikhail_Baryshnikov/35/35_007106_007590_000.wav,Mikhail_Baryshnikov,english,Male,35
Batch2/Mikhail_Baryshnikov/35/35_009557_010534_000.wav,Mikhail_Baryshnikov,english,Male,35
Batch2/Mikhail_Baryshnikov/35/35_010605_010767_000.wav,Mikhail_Baryshnikov,english,Male,35
Batch2/Mikhail_Baryshnikov/35/35_021781_023412_000.wav,Mikhail_Baryshnikov,english,Male,35
Batch2/Mikhail_Baryshnikov/35/35_039727_040293_000.wav,Mikhail_Baryshnikov,english,Male,35
Batch2/Mikhail_Baryshnikov/43/43_023968_024262_000.wav,Mikhail_Baryshnikov,english,Male,43
Batch2/Mikhail_Baryshnikov/43/43_090694_090976_000.wav,Mikhail_Baryshnikov,english,Male,43
Batch2/Mikhail_Baryshnikov/43/43_091415_091563_000.wav,Mikhail_Baryshnikov,english,Male,43
Batch2/Mikhail_Baryshnikov/43/43_091645_091842_000.wav,Mikhail_Baryshnikov,english,Male,43
Batch2/Mikhail_Baryshnikov/50/50_000919_001353_000.wav,Mikhail_Baryshnikov,english,Male,50
Batch2/Mikhail_Baryshnikov/55/55_001385_001486_000.wav,Mikhail_Baryshnikov,english,Male,55
Batch2/Mikhail_Baryshnikov/56/56(2)_002356_002463_000.wav,Mikhail_Baryshnikov,english,Male,56
Batch2/Mikhail_Baryshnikov/56/56(3)_003663_003827_000.wav,Mikhail_Baryshnikov,english,Male,56
Batch2/Mikhail_Baryshnikov/56/56(3)_003884_004093_000.wav,Mikhail_Baryshnikov,english,Male,56
Batch2/Mikhail_Baryshnikov/59/59_000983_001311_000.wav,Mikhail_Baryshnikov,english,Male,59
Batch2/Mikhail_Baryshnikov/59/59_001901_002474_000.wav,Mikhail_Baryshnikov,english,Male,59
Batch2/Mikhail_Baryshnikov/64/64(2)_006431_008186_000.wav,Mikhail_Baryshnikov,english,Male,64
Batch2/Mikhail_Baryshnikov/64/64(2)_008187_009472_000.wav,Mikhail_Baryshnikov,english,Male,64
Batch2/Mikhail_Baryshnikov/64/64(2)_013427_015636_000.wav,Mikhail_Baryshnikov,english,Male,64
Batch2/Mikhail_Baryshnikov/64/64(2)_015763_016383_000.wav,Mikhail_Baryshnikov,english,Male,64
Batch2/Mikhail_Baryshnikov/64/64_000109_001446_000.wav,Mikhail_Baryshnikov,english,Male,64
Batch2/Mikhail_Baryshnikov/64/64_001567_001672_000.wav,Mikhail_Baryshnikov,english,Male,64
Batch2/Mikhail_Baryshnikov/64/64_001760_001989_000.wav,Mikhail_Baryshnikov,english,Male,64
Batch2/Mikhail_Baryshnikov/64/64_002034_002232_000.wav,Mikhail_Baryshnikov,english,Male,64
Batch2/Mikhail_Baryshnikov/64/64_003556_006083_000.wav,Mikhail_Baryshnikov,english,Male,64
Batch2/Mikhail_Baryshnikov/65/65_000157_000408_000.wav,Mikhail_Baryshnikov,english,Male,65
Batch2/Mikhail_Baryshnikov/65/65_000606_000789_000.wav,Mikhail_Baryshnikov,english,Male,65
Batch2/Mikhail_Baryshnikov/65/65_001081_001717_000.wav,Mikhail_Baryshnikov,english,Male,65
Batch2/Mikhail_Baryshnikov/65/65_001793_002444_000.wav,Mikhail_Baryshnikov,english,Male,65
Batch2/Mikhail_Baryshnikov/65/65_003121_003209_000.wav,Mikhail_Baryshnikov,english,Male,65
Batch2/Mikhail_Baryshnikov/65/65_003434_004104_000.wav,Mikhail_Baryshnikov,english,Male,65
Batch2/Mikhail_Baryshnikov/67/67_002081_002205_000.wav,Mikhail_Baryshnikov,english,Male,67
Batch2/Mikhail_Baryshnikov/67/67_002866_003022_000.wav,Mikhail_Baryshnikov,english,Male,67
Batch2/Mikhail_Baryshnikov/67/67_003118_003200_000.wav,Mikhail_Baryshnikov,english,Male,67
